FILE,DATA\2016\03\Logger_sn_1724-43_data_20160301_091916.csv
VERSION,3.0
LOGGER TYPE,AQUAlogger 530WTD 60bar max600m
LOGGER,1724-43,1724-43_Flicka     
REGIME TITLE, Mode, Interval, Samples Per Burst, Sample Rate, Samples Per Average
REGIME, Continous Mode,90 seconds,1, 0.011111, 1, 
Depth Trigger
 - Start log session : Enable
 - Start at a depth : 3.00 m - 26495 raw
 - Stop log session : Enable
 - Stop at a depth : 0.99 m - 26396 raw
 - Stop event : Stop Session
 - Wireless activation : Enable once stopped
[LOGGER CHANNEL 0],Ext temperature
COEFFS, 81.082108, -0.0037560537, 8.0017877e-08, -1.058457e-12, 4.5024086e-18
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 1],Battery voltage
COEFFS, 0, 7.6295401e-05, 0, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 2],Pressure       
COEFFS, -51.978146, 0.0019993875, 4.5188606e-10, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 4],Depth          
COEFFS, 51.507366, 1.01325, 1, 0, 0
AVERAGED, No
GAIN MODE, n/a
START TIME, 2/4/2016 5:46:36 PM
STOP TIME, 3/1/2016 9:18:56 AM
HEADING, Timecode,Ext temperature,,Battery voltage,,Pressure       ,,Depth          ,,
UNITS, Timecode,Raw, °C     ,Raw, V      ,Raw, bar    ,Raw, m      ,
DATA,2/23/2016 8:19:36 AM,31614,13.365614,47904,3.654855,34241,17.012694,0,168.674863,
DATA,2/23/2016 8:21:06 AM,31591,13.395546,47908,3.655160,34208,16.945694,0,167.972898,
DATA,2/23/2016 8:22:36 AM,31586,13.402054,47904,3.654855,34170,16.868543,0,167.164586,
DATA,2/23/2016 8:24:06 AM,31620,13.357807,47904,3.654855,34138,16.803575,0,166.483910,
DATA,2/23/2016 8:25:36 AM,31618,13.360409,47904,3.654855,34066,16.657400,0,164.952415,
DATA,2/23/2016 8:27:06 AM,31664,13.300568,47905,3.654931,34108,16.742668,0,165.845782,
DATA,2/23/2016 8:28:36 AM,31746,13.193963,47904,3.654855,34059,16.643189,0,164.803522,
DATA,2/23/2016 8:30:06 AM,31775,13.156283,47905,3.654931,34006,16.535591,0,163.676199,
DATA,2/23/2016 8:31:36 AM,31653,13.314875,47904,3.654855,33965,16.452357,0,162.804133,
DATA,2/23/2016 8:33:06 AM,31737,13.205660,47906,3.655007,33926,16.373184,0,161.974618,
DATA,2/23/2016 8:34:36 AM,31856,13.051093,47906,3.655007,33872,16.263563,0,160.826077,
DATA,2/23/2016 8:36:06 AM,31649,13.320078,47908,3.655160,33886,16.291983,0,161.123845,
DATA,2/23/2016 8:37:36 AM,31629,13.346097,47906,3.655007,33883,16.285893,0,161.060037,
DATA,2/23/2016 8:39:06 AM,31573,13.418977,47908,3.655160,33838,16.194543,0,160.102933,
DATA,2/23/2016 8:40:36 AM,31584,13.404658,47908,3.655160,33820,16.158004,0,159.720095,
DATA,2/23/2016 8:42:06 AM,31516,13.493201,47906,3.655007,33795,16.107256,0,159.188380,
DATA,2/23/2016 8:43:36 AM,31520,13.487991,47908,3.655160,33708,15.930655,0,157.338046,
DATA,2/23/2016 8:45:06 AM,31526,13.480176,47908,3.655160,33731,15.977342,0,157.827209,
DATA,2/23/2016 8:46:36 AM,31546,13.454130,47904,3.654855,33745,16.005760,0,158.124963,
DATA,2/23/2016 8:48:06 AM,31551,13.447619,47908,3.655160,33710,15.934715,0,157.380582,
DATA,2/23/2016 8:49:36 AM,31547,13.452828,47906,3.655007,33696,15.906297,0,157.082832,
DATA,2/23/2016 8:51:06 AM,31548,13.451526,47904,3.654855,33763,16.042298,0,158.507791,
DATA,2/23/2016 8:52:36 AM,31544,13.456734,47904,3.654855,33731,15.977342,0,157.827209,
DATA,2/23/2016 8:54:06 AM,31551,13.447619,47906,3.655007,33764,16.044328,0,158.529059,
DATA,2/23/2016 8:55:36 AM,31567,13.426788,47906,3.655007,33769,16.054478,0,158.635401,
DATA,2/23/2016 8:57:06 AM,31578,13.412468,47908,3.655160,33696,15.906297,0,157.082832,
DATA,2/23/2016 8:58:36 AM,31589,13.398150,47908,3.655160,33728,15.971252,0,157.763405,
DATA,2/23/2016 9:00:06 AM,31587,13.400753,47908,3.655160,33625,15.762180,0,155.572836,
DATA,2/23/2016 9:01:36 AM,31575,13.416373,47904,3.654855,33466,15.439457,0,152.191429,
DATA,2/23/2016 9:03:06 AM,31561,13.434599,47909,3.655236,33416,15.337977,0,151.128131,
DATA,2/23/2016 9:04:36 AM,31553,13.445015,47908,3.655160,33296,15.094433,0,148.576290,
DATA,2/23/2016 9:06:06 AM,31561,13.434599,47908,3.655160,33176,14.850902,0,146.024553,
DATA,2/23/2016 9:07:36 AM,31526,13.480176,47910,3.655313,33023,14.540419,0,142.771238,
DATA,2/23/2016 9:09:06 AM,31533,13.471059,47908,3.655160,33060,14.615501,0,143.557972,
DATA,2/23/2016 9:10:36 AM,31514,13.495806,47908,3.655160,33032,14.558682,0,142.962605,
DATA,2/23/2016 9:12:06 AM,31505,13.507530,47912,3.655465,33046,14.587091,0,143.260288,
DATA,2/23/2016 9:13:36 AM,31524,13.482781,47908,3.655160,33036,14.566799,0,143.047657,
DATA,2/23/2016 9:15:06 AM,31514,13.495806,47905,3.654931,33011,14.516068,0,142.516084,
DATA,2/23/2016 9:16:36 AM,31529,13.476269,47906,3.655007,33077,14.649998,0,143.919448,
DATA,2/23/2016 9:18:06 AM,31556,13.441109,47908,3.655160,33109,14.714936,0,144.599878,
DATA,2/23/2016 9:19:36 AM,31574,13.417675,47908,3.655160,33155,14.808285,0,145.578010,
DATA,2/23/2016 9:21:06 AM,31588,13.399451,47908,3.655160,33239,14.978754,0,147.364202,
DATA,2/23/2016 9:22:36 AM,31583,13.405959,47908,3.655160,33315,15.132993,0,148.980325,
DATA,2/23/2016 9:24:06 AM,31585,13.403356,47908,3.655160,33415,15.335947,0,151.106866,
DATA,2/23/2016 9:25:36 AM,31603,13.379929,47908,3.655160,33521,15.551089,0,153.361078,
DATA,2/23/2016 9:27:06 AM,31577,13.413770,47908,3.655160,33577,15.664752,0,154.552015,
DATA,2/23/2016 9:28:36 AM,31578,13.412468,47910,3.655313,33723,15.961103,0,157.657065,
DATA,2/23/2016 9:30:06 AM,31567,13.426788,47908,3.655160,33817,16.151914,0,159.656289,
DATA,2/23/2016 9:31:36 AM,31557,13.439807,47912,3.655465,33896,16.312283,0,161.336537,
DATA,2/23/2016 9:33:06 AM,31559,13.437203,47908,3.655160,33955,16.432056,0,162.591436,
DATA,2/23/2016 9:34:36 AM,31551,13.447619,47912,3.655465,33929,16.379274,0,162.038426,
DATA,2/23/2016 9:36:06 AM,31544,13.456734,47912,3.655465,34023,16.570103,0,164.037791,
DATA,2/23/2016 9:37:36 AM,31544,13.456734,47908,3.655160,34035,16.594465,0,164.293034,
DATA,2/23/2016 9:39:06 AM,31541,13.460641,47910,3.655313,34031,16.586344,0,164.207953,
DATA,2/23/2016 9:40:36 AM,31538,13.464548,47909,3.655236,34056,16.637098,0,164.739711,
DATA,2/23/2016 9:42:06 AM,31559,13.437203,47910,3.655313,34070,16.665521,0,165.037497,
DATA,2/23/2016 9:43:36 AM,31540,13.461943,47908,3.655160,34054,16.633038,0,164.697170,
DATA,2/23/2016 9:45:06 AM,31521,13.486688,47910,3.655313,34128,16.783273,0,166.271200,
DATA,2/23/2016 9:46:36 AM,31503,13.510135,47910,3.655313,34112,16.750789,0,165.930866,
DATA,2/23/2016 9:48:06 AM,31450,13.579200,47910,3.655313,34097,16.720336,0,165.611804,
DATA,2/23/2016 9:49:36 AM,31505,13.507530,47908,3.655160,34000,16.523410,0,163.548579,
DATA,2/23/2016 9:51:06 AM,31489,13.528375,47908,3.655160,34047,16.618827,0,164.548277,
DATA,2/23/2016 9:52:36 AM,31476,13.545314,47909,3.655236,33971,16.464537,0,162.931752,
DATA,2/23/2016 9:54:06 AM,31454,13.573986,47908,3.655160,33987,16.497019,0,163.272069,
DATA,2/23/2016 9:55:36 AM,31462,13.563559,47908,3.655160,33968,16.458447,0,162.867942,
DATA,2/23/2016 9:57:06 AM,31451,13.577896,47906,3.655007,33946,16.413785,0,162.400009,
DATA,2/23/2016 9:58:36 AM,31484,13.534890,47912,3.655465,33978,16.478748,0,163.080640,
DATA,2/23/2016 10:00:06 AM,31417,13.622222,47912,3.655465,33966,16.454387,0,162.825403,
DATA,2/23/2016 10:01:36 AM,31429,13.606576,47910,3.655313,33887,16.294013,0,161.145114,
DATA,2/23/2016 10:03:06 AM,31348,13.712226,47913,3.655542,33893,16.306193,0,161.272729,
DATA,2/23/2016 10:04:36 AM,31329,13.737021,47912,3.655465,33933,16.387395,0,162.123505,
DATA,2/23/2016 10:06:06 AM,31328,13.738326,47908,3.655160,33928,16.377244,0,162.017157,
DATA,2/23/2016 10:07:36 AM,31325,13.742242,47912,3.655465,33926,16.373184,0,161.974618,
DATA,2/23/2016 10:09:06 AM,31333,13.731800,47908,3.655160,33865,16.249353,0,160.677194,
DATA,2/23/2016 10:10:36 AM,31346,13.714835,47908,3.655160,33923,16.367094,0,161.910810,
DATA,2/23/2016 10:12:06 AM,31359,13.697873,47904,3.654855,33864,16.247323,0,160.655925,
DATA,2/23/2016 10:13:36 AM,31363,13.692654,47908,3.655160,33807,16.131615,0,159.443602,
DATA,2/23/2016 10:15:06 AM,31375,13.676999,47908,3.655160,33787,16.091016,0,159.018232,
DATA,2/23/2016 10:16:36 AM,31381,13.669172,47912,3.655465,33820,16.158004,0,159.720095,
DATA,2/23/2016 10:18:06 AM,31373,13.679608,47908,3.655160,33788,16.093046,0,159.039500,
DATA,2/23/2016 10:19:36 AM,31376,13.675694,47912,3.655465,33812,16.141764,0,159.549946,
DATA,2/23/2016 10:21:06 AM,31370,13.683521,47908,3.655160,33773,16.062597,0,158.720474,
DATA,2/23/2016 10:22:36 AM,31368,13.686131,47908,3.655160,33841,16.200633,0,160.166739,
DATA,2/23/2016 10:24:06 AM,31367,13.687435,47910,3.655313,33814,16.145824,0,159.592483,
DATA,2/23/2016 10:25:36 AM,31375,13.676999,47912,3.655465,33834,16.186424,0,160.017857,
DATA,2/23/2016 10:27:06 AM,31381,13.669172,47906,3.655007,33855,16.229053,0,160.464504,
DATA,2/23/2016 10:28:36 AM,31400,13.644390,47908,3.655160,33849,16.216873,0,160.336890,
DATA,2/23/2016 10:30:06 AM,31399,13.645695,47914,3.655618,33828,16.174244,0,159.890245,
DATA,2/23/2016 10:31:36 AM,31403,13.640478,47905,3.654931,33850,16.218903,0,160.358159,
DATA,2/23/2016 10:33:06 AM,31409,13.632654,47910,3.655313,33855,16.229053,0,160.464504,
DATA,2/23/2016 10:34:36 AM,31408,13.633958,47912,3.655465,33894,16.308223,0,161.293999,
DATA,2/23/2016 10:36:06 AM,31417,13.622222,47912,3.655465,33920,16.361004,0,161.847001,
DATA,2/23/2016 10:37:36 AM,31418,13.620918,47910,3.655313,33919,16.358974,0,161.825732,
DATA,2/23/2016 10:39:06 AM,31413,13.627438,47912,3.655465,34005,16.533561,0,163.654929,
DATA,2/23/2016 10:40:36 AM,31411,13.630046,47912,3.655465,34035,16.594465,0,164.293034,
DATA,2/23/2016 10:42:06 AM,31407,13.635262,47908,3.655160,34008,16.539651,0,163.718739,
DATA,2/23/2016 10:43:36 AM,31400,13.644390,47912,3.655465,33999,16.521380,0,163.527309,
DATA,2/23/2016 10:45:06 AM,31393,13.653520,47912,3.655465,34049,16.622887,0,164.590818,
DATA,2/23/2016 10:46:36 AM,31384,13.665259,47910,3.655313,34000,16.523410,0,163.548579,
DATA,2/23/2016 10:48:06 AM,31379,13.671781,47912,3.655465,34049,16.622887,0,164.590818,
DATA,2/23/2016 10:49:36 AM,31380,13.670476,47912,3.655465,34053,16.631008,0,164.675900,
DATA,2/23/2016 10:51:06 AM,31383,13.666563,47910,3.655313,34111,16.748759,0,165.909595,
DATA,2/23/2016 10:52:36 AM,31387,13.661346,47908,3.655160,34103,16.732517,0,165.739428,
DATA,2/23/2016 10:54:06 AM,31392,13.654824,47912,3.655465,34150,16.827938,0,166.739162,
DATA,2/23/2016 10:55:36 AM,31394,13.652216,47912,3.655465,34146,16.819817,0,166.654078,
DATA,2/23/2016 10:57:06 AM,31398,13.646999,47912,3.655465,34176,16.880725,0,167.292213,
DATA,2/23/2016 10:58:36 AM,31405,13.637870,47910,3.655313,34174,16.876664,0,167.249671,
DATA,2/23/2016 11:00:06 AM,31412,13.628742,47912,3.655465,34190,16.909149,0,167.590012,
DATA,2/23/2016 11:01:36 AM,31418,13.620918,47914,3.655618,34132,16.791393,0,166.356284,
DATA,2/23/2016 11:03:06 AM,31417,13.622222,47912,3.655465,34184,16.896967,0,167.462384,
DATA,2/23/2016 11:04:36 AM,31418,13.620918,47912,3.655465,34199,16.927421,0,167.781455,
DATA,2/23/2016 11:06:06 AM,31418,13.620918,47912,3.655465,34149,16.825908,0,166.717891,
DATA,2/23/2016 11:07:36 AM,31432,13.602665,47912,3.655465,34162,16.852301,0,166.994416,
DATA,2/23/2016 11:09:06 AM,31431,13.603968,47908,3.655160,34145,16.817787,0,166.632807,
DATA,2/23/2016 11:10:36 AM,31443,13.588325,47908,3.655160,34202,16.933512,0,167.845269,
DATA,2/23/2016 11:12:06 AM,31444,13.587021,47910,3.655313,34368,17.270554,0,171.376436,
DATA,2/23/2016 11:13:36 AM,31477,13.544011,47912,3.655465,34276,17.083757,0,169.419379,
DATA,2/23/2016 11:15:06 AM,31307,13.765738,47912,3.655465,32742,13.970240,0,136.796633,
DATA,2/23/2016 11:16:36 AM,31223,13.875447,47916,3.655770,32324,13.122206,0,127.910182,
DATA,2/23/2016 11:18:06 AM,31268,13.816661,47912,3.655465,31929,12.320979,0,119.513830,
DATA,2/23/2016 11:19:36 AM,31493,13.523164,47912,3.655465,31331,11.108250,0,106.804445,
DATA,2/23/2016 11:21:06 AM,31837,13.075759,47912,3.655465,29559,7.516578,0,69.157361,
DATA,2/23/2016 11:22:36 AM,33981,10.316359,47912,3.655465,26532,1.387708,0,4.715118,
DATA,2/23/2016 11:24:06 AM,33576,10.834458,47913,3.655542,26335,0.989122,0,-0.570968,
BURSTSTART,2/23/2016 3:12:06 PM,32402,12.344108,47904,3.654855,27026,2.387361,0,15.338265,
DATA,2/23/2016 3:13:36 PM,32347,12.415168,47904,3.654855,29423,7.241037,0,66.268692,
DATA,2/23/2016 3:15:06 PM,32142,12.680330,47904,3.654855,30467,9.356652,0,88.445929,
DATA,2/23/2016 3:16:36 PM,32098,12.737307,47904,3.654855,31693,11.842338,0,114.497793,
DATA,2/23/2016 3:18:06 PM,31524,13.482781,47904,3.654855,32474,13.426506,0,131.098958,
DATA,2/23/2016 3:19:36 PM,31513,13.497109,47904,3.654855,32786,14.059516,0,137.732121,
DATA,2/23/2016 3:21:06 PM,31514,13.495806,47900,3.654550,32898,14.286771,0,140.113426,
DATA,2/23/2016 3:22:36 PM,31513,13.497109,47904,3.654855,33068,14.631735,0,143.728078,
DATA,2/23/2016 3:24:06 PM,31562,13.433297,47904,3.654855,33066,14.627676,0,143.685552,
DATA,2/23/2016 3:25:36 PM,31549,13.450224,47906,3.655007,33146,14.790021,0,145.386635,
DATA,2/23/2016 3:27:06 PM,31553,13.445015,47904,3.654855,33195,14.889460,0,146.428571,
DATA,2/23/2016 3:28:36 PM,31593,13.392943,47904,3.654855,33211,14.921930,0,146.768799,
DATA,2/23/2016 3:30:06 PM,31646,13.323981,47908,3.655160,33234,14.968607,0,147.257880,
DATA,2/23/2016 3:31:36 PM,31663,13.301869,47904,3.654855,33189,14.877284,0,146.300986,
DATA,2/23/2016 3:33:06 PM,31600,13.383833,47905,3.654931,33142,14.781904,0,145.301580,
DATA,2/23/2016 3:34:36 PM,31629,13.346097,47904,3.654855,33025,14.544477,0,142.813764,
DATA,2/23/2016 3:36:06 PM,31605,13.377326,47904,3.654855,33137,14.771757,0,145.195261,
DATA,2/23/2016 3:37:36 PM,31610,13.370819,47908,3.655160,33132,14.761610,0,145.088942,
DATA,2/23/2016 3:39:06 PM,31616,13.363012,47908,3.655160,33170,14.838725,0,145.896969,
DATA,2/23/2016 3:40:36 PM,31623,13.353903,47908,3.655160,33258,15.017313,0,147.768229,
DATA,2/23/2016 3:42:06 PM,31653,13.314875,47906,3.655007,33290,15.082256,0,148.448701,
DATA,2/23/2016 3:43:36 PM,31640,13.331786,47906,3.655007,33346,15.195908,0,149.639545,
DATA,2/23/2016 3:45:06 PM,31680,13.279760,47908,3.655160,33322,15.147200,0,149.129180,
DATA,2/23/2016 3:46:36 PM,31668,13.295366,47908,3.655160,33321,15.145170,0,149.107915,
DATA,2/23/2016 3:48:06 PM,31538,13.464548,47906,3.655007,33331,15.165465,0,149.320567,
DATA,2/23/2016 3:49:36 PM,31529,13.476269,47904,3.654855,33357,15.218233,0,149.873463,
DATA,2/23/2016 3:51:06 PM,31502,13.511438,47910,3.655313,33363,15.230410,0,150.001055,
DATA,2/23/2016 3:52:36 PM,31452,13.576593,47909,3.655236,33378,15.260853,0,150.320037,
DATA,2/23/2016 3:54:06 PM,31451,13.577896,47906,3.655007,33428,15.362332,0,151.383321,
DATA,2/23/2016 3:55:36 PM,31437,13.596146,47906,3.655007,33464,15.435398,0,152.148897,
DATA,2/23/2016 3:57:06 PM,31436,13.597450,47908,3.655160,33457,15.421191,0,152.000034,
DATA,2/23/2016 3:58:36 PM,31438,13.594843,47908,3.655160,33483,15.473961,0,152.552954,
DATA,2/23/2016 4:00:06 PM,31415,13.624830,47910,3.655313,33405,15.315651,0,150.894208,
DATA,2/23/2016 4:01:36 PM,31406,13.636566,47912,3.655465,33378,15.260853,0,150.320037,
DATA,2/23/2016 4:03:06 PM,31403,13.640478,47908,3.655160,33328,15.159377,0,149.256771,
DATA,2/23/2016 4:04:36 PM,31407,13.635262,47910,3.655313,33286,15.074138,0,148.363642,
DATA,2/23/2016 4:06:06 PM,31425,13.611791,47910,3.655313,33292,15.086315,0,148.491231,
DATA,2/23/2016 4:07:36 PM,31418,13.620918,47910,3.655313,33308,15.118787,0,148.831470,
DATA,2/23/2016 4:09:06 PM,31409,13.632654,47912,3.655465,33354,15.212144,0,149.809667,
DATA,2/23/2016 4:10:36 PM,31405,13.637870,47910,3.655313,33442,15.390746,0,151.681044,
DATA,2/23/2016 4:12:06 PM,31406,13.636566,47908,3.655160,33436,15.378569,0,151.553448,
DATA,2/23/2016 4:13:36 PM,31397,13.648303,47909,3.655236,33551,15.611979,0,153.999077,
DATA,2/23/2016 4:15:06 PM,31394,13.652216,47910,3.655313,33597,15.705347,0,154.977355,
DATA,2/23/2016 4:16:36 PM,31388,13.660041,47912,3.655465,33507,15.522673,0,153.063347,
DATA,2/23/2016 4:18:06 PM,31387,13.661346,47908,3.655160,33477,15.461783,0,152.425357,
DATA,2/23/2016 4:19:36 PM,31386,13.662650,47906,3.655007,33509,15.526732,0,153.105880,
DATA,2/23/2016 4:21:06 PM,31384,13.665259,47912,3.655465,33532,15.573415,0,153.595010,
DATA,2/23/2016 4:22:36 PM,31377,13.674390,47912,3.655465,33521,15.551089,0,153.361078,
DATA,2/23/2016 4:24:06 PM,31369,13.684826,47912,3.655465,33522,15.553118,0,153.382344,
DATA,2/23/2016 4:25:36 PM,31365,13.690045,47910,3.655313,33515,15.538910,0,153.233478,
DATA,2/23/2016 4:27:06 PM,31365,13.690045,47912,3.655465,33562,15.634306,0,154.233012,
DATA,2/23/2016 4:28:36 PM,31365,13.690045,47912,3.655465,33597,15.705347,0,154.977355,
DATA,2/23/2016 4:30:06 PM,31364,13.691349,47908,3.655160,33553,15.616039,0,154.041610,
DATA,2/23/2016 4:31:36 PM,31364,13.691349,47909,3.655236,33571,15.652574,0,154.424413,
DATA,2/23/2016 4:33:06 PM,31361,13.695263,47908,3.655160,33561,15.632277,0,154.211745,
DATA,2/23/2016 4:34:36 PM,31358,13.699177,47912,3.655465,33552,15.614009,0,154.020344,
DATA,2/23/2016 4:36:06 PM,31354,13.704396,47912,3.655465,33528,15.565296,0,153.509943,
DATA,2/23/2016 4:37:36 PM,31349,13.710921,47912,3.655465,33557,15.624158,0,154.126677,
DATA,2/23/2016 4:39:06 PM,31348,13.712226,47912,3.655465,33556,15.622128,0,154.105411,
DATA,2/23/2016 4:40:36 PM,31343,13.718750,47912,3.655465,33523,15.555148,0,153.403611,
DATA,2/23/2016 4:42:06 PM,31337,13.726580,47910,3.655313,33551,15.611979,0,153.999077,
DATA,2/23/2016 4:43:36 PM,31334,13.730495,47910,3.655313,33540,15.589653,0,153.765143,
DATA,2/23/2016 4:45:06 PM,31329,13.737021,47908,3.655160,33490,15.488169,0,152.701818,
DATA,2/23/2016 4:46:36 PM,31328,13.738326,47909,3.655236,33469,15.445546,0,152.255228,
DATA,2/23/2016 4:48:06 PM,31329,13.737021,47912,3.655465,33442,15.390746,0,151.681044,
DATA,2/23/2016 4:49:36 PM,31332,13.733105,47908,3.655160,33423,15.352184,0,151.276992,
DATA,2/23/2016 4:51:06 PM,31339,13.723970,47909,3.655236,33410,15.325799,0,151.000537,
DATA,2/23/2016 4:52:36 PM,31341,13.721360,47912,3.655465,33400,15.305503,0,150.787880,
DATA,2/23/2016 4:54:06 PM,31340,13.722665,47912,3.655465,33428,15.362332,0,151.383321,
DATA,2/23/2016 4:55:36 PM,31345,13.716140,47908,3.655160,33442,15.390746,0,151.681044,
DATA,2/23/2016 4:57:06 PM,31348,13.712226,47912,3.655465,33351,15.206055,0,149.745871,
DATA,2/23/2016 4:58:36 PM,31357,13.700482,47908,3.655160,33400,15.305503,0,150.787880,
DATA,2/23/2016 5:00:06 PM,31371,13.682217,47912,3.655465,33411,15.327829,0,151.021803,
DATA,2/23/2016 5:01:36 PM,31385,13.663954,47912,3.655465,33402,15.309563,0,150.830411,
DATA,2/23/2016 5:03:06 PM,31387,13.661346,47912,3.655465,33447,15.400894,0,151.787374,
DATA,2/23/2016 5:04:36 PM,31387,13.661346,47909,3.655236,33526,15.561237,0,153.467410,
DATA,2/23/2016 5:06:06 PM,31385,13.663954,47912,3.655465,33473,15.453665,0,152.340292,
DATA,2/23/2016 5:07:36 PM,31381,13.669172,47912,3.655465,33558,15.626187,0,154.147944,
DATA,2/23/2016 5:09:06 PM,31380,13.670476,47912,3.655465,33572,15.654604,0,154.445680,
DATA,2/23/2016 5:10:36 PM,31380,13.670476,47908,3.655160,33592,15.695198,0,154.871020,
DATA,2/23/2016 5:12:06 PM,31379,13.671781,47912,3.655465,33557,15.624158,0,154.126677,
DATA,2/23/2016 5:13:36 PM,31378,13.673085,47912,3.655465,33553,15.616039,0,154.041610,
DATA,2/23/2016 5:15:06 PM,31379,13.671781,47909,3.655236,33537,15.583564,0,153.701343,
DATA,2/23/2016 5:16:36 PM,31376,13.675694,47912,3.655465,33499,15.506436,0,152.893216,
DATA,2/23/2016 5:18:06 PM,31380,13.670476,47908,3.655160,33393,15.291297,0,150.639020,
DATA,2/23/2016 5:19:36 PM,31378,13.673085,47912,3.655465,33345,15.193878,0,149.618280,
DATA,2/23/2016 5:21:06 PM,31376,13.675694,47912,3.655465,33349,15.201996,0,149.703341,
DATA,2/23/2016 5:22:36 PM,31378,13.673085,47913,3.655542,33278,15.057902,0,148.193523,
DATA,2/23/2016 5:24:06 PM,31375,13.676999,47908,3.655160,33285,15.072109,0,148.342377,
DATA,2/23/2016 5:25:36 PM,31378,13.673085,47908,3.655160,33264,15.029490,0,147.895817,
DATA,2/23/2016 5:27:06 PM,31381,13.669172,47908,3.655160,33203,14.905695,0,146.598685,
DATA,2/23/2016 5:28:36 PM,31383,13.666563,47912,3.655465,33162,14.822491,0,145.726857,
DATA,2/23/2016 5:30:06 PM,31385,13.663954,47912,3.655465,33129,14.755522,0,145.025151,
DATA,2/23/2016 5:31:36 PM,31385,13.663954,47912,3.655465,33121,14.739288,0,144.855042,
DATA,2/23/2016 5:33:06 PM,31386,13.662650,47912,3.655465,33091,14.678408,0,144.217135,
DATA,2/23/2016 5:34:36 PM,31384,13.665259,47909,3.655236,33133,14.763640,0,145.110206,
DATA,2/23/2016 5:36:06 PM,31385,13.663954,47912,3.655465,33162,14.822491,0,145.726857,
DATA,2/23/2016 5:37:36 PM,31386,13.662650,47912,3.655465,33190,14.879313,0,146.322251,
DATA,2/23/2016 5:39:06 PM,31386,13.662650,47912,3.655465,33265,15.031519,0,147.917082,
DATA,2/23/2016 5:40:36 PM,31386,13.662650,47912,3.655465,33331,15.165465,0,149.320567,
DATA,2/23/2016 5:42:06 PM,31384,13.665259,47912,3.655465,33408,15.321740,0,150.958005,
DATA,2/23/2016 5:43:36 PM,31392,13.654824,47912,3.655465,33444,15.394806,0,151.723576,
DATA,2/23/2016 5:45:06 PM,31391,13.656128,47908,3.655160,33421,15.348125,0,151.234460,
DATA,2/23/2016 5:46:36 PM,31398,13.646999,47910,3.655313,33459,15.425250,0,152.042566,
DATA,2/23/2016 5:48:06 PM,31401,13.643086,47912,3.655465,33482,15.471932,0,152.531688,
DATA,2/23/2016 5:49:36 PM,31407,13.635262,47912,3.655465,33464,15.435398,0,152.148897,
DATA,2/23/2016 5:51:06 PM,31412,13.628742,47908,3.655160,33416,15.337977,0,151.128131,
DATA,2/23/2016 5:52:36 PM,31417,13.622222,47916,3.655770,33398,15.301444,0,150.745349,
DATA,2/23/2016 5:54:06 PM,31420,13.618310,47908,3.655160,33376,15.256794,0,150.277506,
DATA,2/23/2016 5:55:36 PM,31421,13.617006,47910,3.655313,32791,14.069661,0,137.838428,
DATA,2/23/2016 5:57:06 PM,31663,13.301869,47912,3.655465,30776,9.983014,0,95.011095,
DATA,2/23/2016 5:58:36 PM,33906,10.412216,47912,3.655465,27762,3.877132,0,30.990011,
DATA,2/23/2016 6:00:06 PM,33535,10.886974,47912,3.655465,26334,0.987099,0,-0.628288,
BURSTSTART,2/24/2016 6:25:36 AM,33760,10.598928,47896,3.654245,26912,2.156652,0,12.907003,
DATA,2/24/2016 6:27:06 AM,31743,13.197862,47896,3.654245,29584,7.567231,0,69.688376,
DATA,2/24/2016 6:28:36 AM,31368,13.686131,47896,3.654245,31097,10.633792,0,101.831866,
DATA,2/24/2016 6:30:06 AM,31385,13.663954,47896,3.654245,32032,12.529893,0,121.703153,
DATA,2/24/2016 6:31:36 AM,31380,13.670476,47892,3.653939,32563,13.607067,0,132.991040,
DATA,2/24/2016 6:33:06 AM,31367,13.687435,47900,3.654550,33497,15.502376,0,152.850683,
DATA,2/24/2016 6:34:36 AM,31337,13.726580,47896,3.654245,33571,15.652574,0,154.424413,
DATA,2/24/2016 6:36:06 AM,31331,13.734411,47896,3.654245,33107,14.710877,0,144.557351,
DATA,2/24/2016 6:37:36 AM,31328,13.738326,47904,3.654855,33395,15.295356,0,150.681552,
DATA,2/24/2016 6:39:06 AM,31326,13.740936,47904,3.654855,33737,15.989521,0,157.954818,
DATA,2/24/2016 6:40:36 AM,31322,13.746157,47897,3.654321,33847,16.212813,0,160.294352,
DATA,2/24/2016 6:42:06 AM,31319,13.750073,47904,3.654855,33810,16.137705,0,159.507408,
DATA,2/24/2016 6:43:36 AM,31321,13.747462,47898,3.654397,33823,16.164094,0,159.783901,
DATA,2/24/2016 6:45:06 AM,31317,13.752684,47904,3.654855,33907,16.334613,0,161.570499,
DATA,2/24/2016 6:46:36 AM,31314,13.756600,47904,3.654855,33977,16.476718,0,163.059371,
DATA,2/24/2016 6:48:06 AM,31320,13.748768,47904,3.654855,34087,16.700034,0,165.399097,
DATA,2/24/2016 6:49:36 AM,31325,13.742242,47904,3.654855,34093,16.712215,0,165.526721,
DATA,2/24/2016 6:51:06 AM,31325,13.742242,47904,3.654855,34096,16.718306,0,165.590533,
